epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,0",2764,9,7,69,9,1.578123219219706,0.7020593643124767
"0,0",3696,9,7,51,3,1.6066279482477375,0.4355943144333132
"0,1",22,9,7,76,24,6.230044651761119,3.7059943960653556
"0,1",54,9,7,92,12,5.800695977015378,2.653937322943019
"0,1",57,9,7,80,15,6.056051145644499,2.7744924824513
"0,1",153,9,7,74,23,5.92567835571541,3.4160689549480163
"0,1",154,9,7,88,13,5.314634174529178,2.7777110334157427
"0,1",172,9,7,81,1,4.761189697506301,0.8509803921568627
"0,1",176,9,7,68,14,4.777373622740555,2.657753269468162
"0,1",183,9,7,79,25,6.134794971517838,4.101805193315035
"0,1",226,9,7,72,16,4.760034828106069,2.8714265356901323
"0,1",227,9,7,81,23,5.688228197168962,3.2788675945830157
"0,1",247,9,7,83,20,5.663231199602052,3.1881267617732747
"0,1",280,9,7,71,24,5.798325335928362,3.849420633768967
"0,1",282,9,7,76,23,5.293039832188002,3.324914397061872
"0,1",285,9,7,72,15,4.993023968561975,2.6779518992079296
"0,1",304,9,7,55,10,4.611457906294947,2.49843934370468
"0,1",313,9,7,70,18,5.308675699062453,3.246734378031522
"0,1",334,9,7,86,23,5.881929396516549,3.7358884813519313
"0,1",364,9,7,72,18,5.597691345944311,3.158000038714588
"0,1",374,9,7,68,25,4.573601600842549,2.9420782931142915
"0,1",389,9,7,75,24,5.535934131211589,3.4196730520855825
"0,1",409,9,7,88,20,6.03524570302537,3.383693397355157
"0,1",424,9,7,78,16,5.634958441023731,3.016649939097301
"0,1",428,9,7,78,40,5.62429371019705,4.432737946856084
"0,1",441,9,7,70,30,5.281956984737737,4.0824019134016165
"0,1",487,9,7,91,19,6.741095483664133,3.5201556185236482
"0,1",525,9,7,93,17,6.409221777918051,3.3845886330988297
"0,1",550,9,7,79,20,5.149213741244198,2.9878184053803225
"0,1",600,9,7,58,24,5.288391965515643,3.82688640966314
"0,1",744,9,7,66,11,4.86681044485913,2.453977775045085
"0,1",930,9,7,98,34,5.758936688988162,4.172556390970932
"0,1",1027,9,7,68,19,6.100885786652316,3.403013342284488
"0,1",1061,9,7,84,14,5.6665689658447755,2.830470770521373
"0,1",1116,9,7,75,8,5.259724155600053,2.5005374278167367
"0,1",1122,9,7,75,16,4.970143848333338,3.2215274542975374
"0,1",1138,9,7,59,9,5.0129566841751565,2.004941991066887
"0,1",1250,9,7,77,9,5.268904376209914,2.2265774315804805
"0,1",1284,9,7,66,19,5.496716016545818,3.618668754180163
"0,1",1292,9,7,83,14,5.381286726066826,2.967863242480505
"0,1",1316,9,7,81,14,5.571944607146899,2.5384214065470796
"0,1",1401,9,7,73,7,5.171863665963716,1.9530711036392963
"0,1",1441,9,7,67,23,5.384587914130298,3.667132192320779
"0,1",1459,9,7,85,11,5.771159519468697,2.24033487363402
"0,1",1500,9,7,64,20,5.52347755549311,2.9245595954560555
"0,1",1555,9,7,76,12,5.949791204630672,2.5149273686048947
"0,1",1610,9,7,89,24,5.980603017819139,3.8734836300836424
