epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,0",4,9,4,80,15,5.054416685205292,2.444924282707704
"0,0",22,9,4,70,13,4.653279529603056,2.2248293049963688
"0,0",45,9,4,86,32,5.15238006913098,3.425758993685093
"0,0",54,9,4,90,2,5.636793502004205,1.0979551788570112
"0,0",57,9,4,79,19,5.336557560587398,2.67770495130221
"0,0",133,9,4,64,27,4.40189920914181,3.164156717908636
"0,0",154,9,4,84,21,5.155298353631513,2.60563669005363
"0,0",172,9,4,79,8,4.906042222438637,2.05703750729553
"0,0",183,9,4,78,18,5.96734030593173,3.1572475712346186
"0,0",226,9,4,73,19,4.062302194042773,2.6843445192235347
"0,0",264,9,4,75,13,4.452032353877186,2.0508116752860137
"0,0",280,9,4,73,15,5.16814690259155,2.831136267366569
"0,0",282,9,4,72,17,5.158739686755801,2.8561379569655823
"0,0",313,9,4,69,16,4.659706458884303,2.8475692298926014
"0,0",344,9,4,62,16,3.8792263108090115,1.9046029757390794
"0,0",383,9,4,88,23,5.449101100788353,2.7647003198386537
"0,0",389,9,4,74,16,4.749323997304516,2.5817714890226404
"0,0",409,9,4,86,14,4.9994832489600425,2.0519399397496674
"0,0",423,9,4,80,24,4.743876037755592,2.8665808307741445
"0,0",482,9,4,67,4,4.479044290326869,1.518963810393671
"0,0",525,9,4,92,23,5.702076757997438,3.2385200791349744
"0,0",566,9,4,70,10,4.75347502340704,1.9564776233076762
"0,0",580,9,4,76,19,4.725333981634038,2.21278310582698
"0,0",600,9,4,57,14,4.822904470914104,2.692921502882019
"0,0",621,9,4,84,19,5.894126779114421,2.6369246822927237
"0,0",626,9,4,102,9,5.902580906774171,2.014003264725953
"0,0",744,9,4,65,20,5.167069597712495,2.74936642941024
"0,0",764,9,4,86,29,5.221795036803164,3.57788714636746
"0,0",788,9,4,83,6,5.015371987271092,1.5599810722537888
"0,0",812,9,4,78,16,5.171523185377901,2.6992387894166434
"0,0",822,9,4,64,12,4.559543270192381,2.2893934935355658
"0,0",900,9,4,63,2,4.37673764031665,1.1529678534995602
"0,0",932,9,4,76,16,4.731229124371086,2.429749616476913
"0,0",940,9,4,84,29,4.970827623117365,3.346741200454853
"0,0",1027,9,4,68,8,4.684218106526608,2.1942324174016563
"0,0",1036,9,4,83,10,5.606795459518302,2.419299564052132
"0,0",1112,9,4,79,22,4.8251902130465245,3.186223227339949
"0,0",1116,9,4,76,8,5.355541995480894,2.162804649598763
"0,0",1122,9,4,75,12,4.912309077109294,2.3197197195104704
"0,0",1161,9,4,88,27,5.54925933106519,3.228787277262887
"0,0",1169,9,4,88,14,5.326687035225725,2.229673014854837
"0,0",1173,9,4,76,13,5.7011138352025315,2.90002320053295
"0,0",1284,9,4,62,18,4.939637170754598,2.880175247775872
"0,0",1286,9,4,72,23,4.230318428003595,2.668845707171729
"0,0",1307,9,4,74,16,5.22728623072689,2.9008874538651632
"0,0",1316,9,4,78,26,5.227137657379655,2.623209922221244
"0,0",1396,9,4,70,13,4.127008965200657,2.4663362102907755
