epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,0",2764,9,7,69,7,1.578123219219706,0.7740405627433298
"0,0",3696,9,7,51,6,1.6066279482477375,0.7611682879822028
"0,1",22,9,7,76,18,6.230044651761119,3.2301325433481947
"0,1",54,9,7,92,14,5.800695977015378,2.9168484042901768
"0,1",57,9,7,80,15,6.056051145644499,3.2609700111013864
"0,1",153,9,7,74,26,5.92567835571541,3.9563691174633644
"0,1",154,9,7,88,16,5.314634174529178,2.441994508185565
"0,1",172,9,7,81,5,4.761189697506301,1.352457998404067
"0,1",176,9,7,68,14,4.777373622740555,2.6086774428374495
"0,1",183,9,7,79,31,6.134794971517838,4.521565226262687
"0,1",226,9,7,72,17,4.760034828106069,2.8657303800782348
"0,1",227,9,7,81,21,5.688228197168962,3.4511586406728854
"0,1",247,9,7,83,26,5.663231199602052,3.812559426554202
"0,1",280,9,7,71,33,5.798325335928362,4.1473624326817635
"0,1",282,9,7,76,23,5.293039832188002,3.4161544894191516
"0,1",285,9,7,72,13,4.993023968561975,2.659549325426976
"0,1",304,9,7,55,7,4.611457906294947,2.035781421885266
"0,1",313,9,7,70,30,5.308675699062453,3.8372664241814047
"0,1",334,9,7,86,24,5.881929396516549,3.6072974864445744
"0,1",364,9,7,72,13,5.597691345944311,2.77236874361906
"0,1",374,9,7,68,10,4.573601600842549,2.2070106047103883
"0,1",389,9,7,75,14,5.535934131211589,2.9235234938986148
"0,1",409,9,7,88,20,6.03524570302537,3.7727569140875055
"0,1",424,9,7,78,19,5.634958441023731,3.3723643360285585
"0,1",428,9,7,78,43,5.62429371019705,4.603809665607339
"0,1",441,9,7,70,28,5.281956984737737,3.790471470879237
"0,1",487,9,7,91,13,6.741095483664133,3.14546963723294
"0,1",525,9,7,93,18,6.409221777918051,3.433870239427024
"0,1",550,9,7,79,26,5.149213741244198,3.513546038834939
"0,1",600,9,7,58,36,5.288391965515643,4.42966477590717
"0,1",744,9,7,66,10,4.86681044485913,2.2601337431038564
"0,1",930,9,7,98,34,5.758936688988162,4.109345506539747
"0,1",1027,9,7,68,18,6.100885786652316,3.4602349172317526
"0,1",1061,9,7,84,11,5.6665689658447755,2.661378840337366
"0,1",1116,9,7,75,11,5.259724155600053,2.8908744248769325
"0,1",1122,9,7,75,9,4.970143848333338,2.5488295555092133
"0,1",1138,9,7,59,6,5.0129566841751565,1.8994808979457782
"0,1",1250,9,7,77,15,5.268904376209914,2.9442598217092937
"0,1",1284,9,7,66,19,5.496716016545818,3.6965501337322197
"0,1",1292,9,7,83,18,5.381286726066826,2.9295718779247797
"0,1",1316,9,7,81,20,5.571944607146899,3.097292041942378
"0,1",1401,9,7,73,4,5.171863665963716,1.5914757550197993
"0,1",1441,9,7,67,16,5.384587914130298,3.1064517204402797
"0,1",1459,9,7,85,15,5.771159519468697,2.971485660080851
"0,1",1500,9,7,64,17,5.52347755549311,3.2205845047281945
"0,1",1555,9,7,76,14,5.949791204630672,3.054325501250544
"0,1",1610,9,7,89,21,5.980603017819139,3.9732419115838096
"0,1",1622,9,7,97,10,5.632731006612059,2.3128379819930394
"0,1",1632,9,7,83,26,5.210863168753867,3.555457274689359
"0,1",1643,9,7,77,30,5.5072480290538826,3.6408148109324108
"0,1",1695,9,7,88,26,5.742164813674791,3.641558154153348
"0,1",1732,9,7,77,7,5.237167910245732,1.7879213690740265
"0,1",1733,9,7,77,37,5.8976793799286185,4.266850486236356
"0,1",1740,9,7,81,10,5.3789613943985355,2.0873615036464184
"0,1",1748,9,7,87,20,5.550736241089723,3.015311432886054
"0,1",1794,9,7,80,11,5.006021748710072,2.8304245873839067
"0,1",1811,9,7,83,27,5.477817979050684,3.297677814709476
"0,1",1826,9,7,78,6,4.774443370315283,1.5007674571364633
"0,1",1855,9,7,76,13,5.227417148295268,2.825045889057156
"0,1",1875,9,7,101,17,6.911826727575991,3.2711759475713387
"0,1",1878,9,7,78,12,5.1911808217130755,2.6630338576859764
"0,1",1895,9,7,73,13,4.865208104889566,3.1010434676468654
"0,1",1905,9,7,72,13,4.436043001217472,2.681395311227184
"0,1",1937,9,7,62,20,4.864052638882289,3.2968895900315087
"0,1",2033,9,7,80,10,4.599633905496235,2.449678085387953
"0,1",2041,9,7,76,32,5.525602915673487,3.830300690978987
"0,1",2119,9,7,79,21,5.321645208748606,3.213466474386643
"0,1",2141,9,7,67,21,4.949087970690947,3.29562290538325
"0,1",2199,9,7,84,15,5.201083789698678,2.8953900173476987
"0,1",2247,9,7,87,18,5.51132767988611,3.0285429301715947
"0,1",2312,9,7,89,15,5.87807426088954,2.7387517678086013
"0,1",2321,9,7,85,26,5.826628870836217,3.615462967881998
"0,1",2331,9,7,79,27,5.142674883718677,3.286606750017102
"0,1",2364,9,7,80,16,5.135792337831798,3.0579385346188883
"0,1",2434,9,7,77,14,5.727231806024485,3.2097841579517796
"0,1",2438,9,7,65,20,5.290264392936724,3.3145700281269015
"0,1",2453,9,7,93,23,5.921134901659035,3.6687296283231685
"0,1",2562,9,7,74,31,5.039285877286391,4.06939987942946
