epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,1",4,9,4,588,6,4.991821069063276,1.7488085689965531
"0,1",19,9,4,611,14,4.511856310477711,2.007280098752572
"0,1",22,9,4,585,10,4.457914612380164,1.5572430019148222
"0,1",33,9,4,640,29,4.489028018293003,2.3078056538179132
"0,1",43,9,4,557,18,4.08553679690654,2.192198954311955
"0,1",45,9,4,602,27,4.9914559833304715,2.5583749888594687
"0,1",48,9,4,571,29,4.688535019654511,2.8065338167552056
"0,1",54,9,4,599,5,4.941985616910951,1.3730531287140473
"0,1",57,9,4,599,11,4.43513635058598,2.0774063325111807
"0,1",87,9,4,615,21,5.191601474946203,3.04055378512886
"0,1",110,9,4,593,19,5.049561364424367,2.3643839406249403
"0,1",116,9,4,589,13,4.6863237342562005,2.2506695146398505
"0,1",133,9,4,571,36,4.035604706125022,2.190995518255342
"0,1",153,9,4,585,5,4.115095381173482,1.6047507325110681
"0,1",154,9,4,592,16,5.133941455014269,2.0201522205598734
"0,1",162,9,4,572,8,4.220784878477972,1.9671934469365555
"0,1",167,9,4,621,20,4.937223753581136,2.764847722686088
"0,1",170,9,4,592,28,4.914503169919732,2.6542212467612676
"0,1",172,9,4,596,16,4.661941915355159,1.6098552689382062
"0,1",176,9,4,578,9,4.323075428568404,1.789911495108893
"0,1",183,9,4,589,15,5.388426517142278,2.816775691808335
"0,1",195,9,4,596,17,4.661748932985007,2.4787260931742137
"0,1",226,9,4,573,6,4.410595051921434,2.1116254255232536
"0,1",227,9,4,558,11,4.154749740431212,2.123025124341481
"0,1",247,9,4,571,7,3.82686631664335,1.6701094775646097
"0,1",264,9,4,582,5,5.0496040019689925,1.1033066932461635
"0,1",267,9,4,565,19,4.166147603193571,2.255774767142521
"0,1",280,9,4,588,14,4.26537970786747,1.717579907363155
"0,1",282,9,4,593,13,5.12350952623652,2.3560534971657825
"0,1",285,9,4,548,7,3.9378544188514217,1.8593115930778754
"0,1",304,9,4,558,15,4.227287275378103,1.8413842310060158
"0,1",313,9,4,569,8,4.081365837225362,1.9998615869059557
"0,1",319,9,4,579,10,4.3768184554979594,2.099222682522966
"0,1",322,9,4,593,48,4.817349779746424,2.6801217644072093
"0,1",334,9,4,573,26,5.0727532796516766,2.947671260382489
"0,1",344,9,4,579,5,4.78718011209162,1.6250206280298385
"0,1",346,9,4,617,63,5.129797011376919,4.084943895357672
"0,1",350,9,4,577,27,4.249343075176419,2.3888855806777696
"0,1",362,9,4,571,18,4.213106369720995,1.9276893316013217
"0,1",364,9,4,571,13,4.099729457226769,1.8284647528888023
"0,1",374,9,4,584,10,3.8421207138976614,1.6029096956793554
"0,1",383,9,4,602,12,4.813290583764126,2.111782001494888
"0,1",389,9,4,572,45,4.291307165153505,2.3561677223883293
"0,1",409,9,4,592,6,4.323468498081413,1.58685488304335
"0,1",419,9,4,581,12,4.298624190905798,2.0724924399125824
"0,1",423,9,4,572,14,4.140325967327297,2.1845988478678056
"0,1",424,9,4,611,7,4.920029444496996,1.78010708610055
"0,1",428,9,4,586,20,4.458478611178484,2.4600647334749857
"0,1",434,9,4,617,19,4.902183524351226,2.3788572756086612
"0,1",441,9,4,562,19,3.8633621483859018,1.9930328473951069
"0,1",460,9,4,609,32,4.9403018211252965,2.636032226231622
"0,1",471,9,4,601,15,4.391561584310179,2.293121955871137
"0,1",482,9,4,566,2,4.127830544701055,0.8690323493084475
"0,1",487,9,4,673,9,4.786617895803947,2.123046855532906
"0,1",501,9,4,689,7,4.8131100600958545,1.9444772886774064
"0,1",520,9,4,571,9,4.477754833690024,2.082504333332056
"0,1",525,9,4,651,11,4.936178611526373,2.182348536894592
"0,1",529,9,4,636,18,4.609476556544833,2.0190138094583565
"0,1",550,9,4,588,14,4.321145134226528,1.9593641916119147
"0,1",566,9,4,572,6,4.189114617246959,1.7951448896767965
"0,1",580,9,4,584,11,4.639331707564189,1.9078622815072372
"0,1",583,9,4,647,36,4.582642812615881,2.424496919639417
"0,1",589,9,4,610,7,4.673929099342697,1.9538032588169627
"0,1",595,9,4,638,15,4.854830687810326,1.9578330731132534
"0,1",600,9,4,564,10,4.350746664630381,1.7074637700260458
"0,1",601,9,4,651,9,4.852251485948683,1.9083176565641475
"0,1",621,9,4,618,6,4.657271808659107,1.7648888794006452
"0,1",626,9,4,697,16,5.736092788365589,2.1984091273629183
"0,1",631,9,4,671,11,5.114529889818664,2.2662425819438003
"0,1",641,9,4,616,12,4.049809067034023,1.7150755215436526
"0,1",687,9,4,579,22,4.8703119494749,2.6602893755580497
"0,1",704,9,4,685,41,6.009611678465719,3.5550030808758133
"0,1",707,9,4,586,17,4.512072745575033,2.2405339342776647
"0,1",727,9,4,590,26,4.682146019666726,2.688569221690813
"0,1",741,9,4,605,11,4.377171565199153,2.334295402255333
"0,1",744,9,4,568,18,4.331279790235157,1.6512132479820463
