epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,1",4,9,4,588,18,4.991821069063276,2.347667292170061
"0,1",19,9,4,611,21,4.511856310477711,1.7542566455100097
"0,1",22,9,4,585,19,4.457914612380164,1.470363381502673
"0,1",33,9,4,640,29,4.489028018293003,2.5045809625105133
"0,1",43,9,4,557,26,4.08553679690654,2.32745015445085
"0,1",45,9,4,602,33,4.9914559833304715,2.9064432789306087
"0,1",48,9,4,571,31,4.688535019654511,2.9428178426562095
"0,1",54,9,4,599,5,4.941985616910951,1.3468404652201111
"0,1",57,9,4,599,36,4.43513635058598,2.1867061914451904
"0,1",87,9,4,615,30,5.191601474946203,3.0510912828277745
"0,1",110,9,4,593,24,5.049561364424367,2.8209274503473196
"0,1",116,9,4,589,20,4.6863237342562005,2.2847066900909296
"0,1",133,9,4,571,40,4.035604706125022,2.0507629322725065
"0,1",153,9,4,585,11,4.115095381173482,1.740385794684799
"0,1",154,9,4,592,18,5.133941455014269,1.978166095042852
"0,1",162,9,4,572,17,4.220784878477972,1.9994501358694914
"0,1",167,9,4,621,41,4.937223753581136,3.1018492332635597
"0,1",170,9,4,592,43,4.914503169919732,2.811414641702945
"0,1",172,9,4,596,15,4.661941915355159,1.5542181321509556
"0,1",176,9,4,578,14,4.323075428568404,1.535733540901715
"0,1",183,9,4,589,26,5.388426517142278,2.976418920215997
"0,1",195,9,4,596,48,4.661748932985007,2.756129096591458
"0,1",226,9,4,573,19,4.410595051921434,2.166523817489512
"0,1",227,9,4,558,19,4.154749740431212,2.268667276414209
"0,1",247,9,4,571,21,3.82686631664335,1.9914465307636122
"0,1",264,9,4,582,10,5.0496040019689925,1.4119172030926888
"0,1",267,9,4,565,27,4.166147603193571,2.2870983616367737
"0,1",280,9,4,588,21,4.26537970786747,1.8102361772158455
"0,1",282,9,4,593,25,5.12350952623652,2.393108136153988
"0,1",285,9,4,548,19,3.9378544188514217,2.11608511750568
"0,1",304,9,4,558,16,4.227287275378103,1.9661456115802254
"0,1",313,9,4,569,17,4.081365837225362,2.0974270684755667
"0,1",319,9,4,579,27,4.3768184554979594,2.0559270007400956
"0,1",322,9,4,593,47,4.817349779746424,3.1287949659979533
"0,1",334,9,4,573,30,5.0727532796516766,3.138901528658209
"0,1",344,9,4,579,9,4.78718011209162,1.4213454862056751
"0,1",346,9,4,617,62,5.129797011376919,3.760352875536849
"0,1",350,9,4,577,30,4.249343075176419,2.595503757258076
"0,1",362,9,4,571,14,4.213106369720995,1.7790311806039092
"0,1",364,9,4,571,24,4.099729457226769,2.0419062190279167
"0,1",374,9,4,584,11,3.8421207138976614,1.434919055249202
"0,1",383,9,4,602,18,4.813290583764126,2.121586749224914
"0,1",389,9,4,572,23,4.291307165153505,2.484743141927013
"0,1",409,9,4,592,19,4.323468498081413,1.7106357034166921
"0,1",419,9,4,581,21,4.298624190905798,2.2335287146197924
"0,1",423,9,4,572,27,4.140325967327297,2.162545099457938
"0,1",424,9,4,611,13,4.920029444496996,1.8600269125311746
