epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,0",2764,9,7,69,5,1.578123219219706,0.6441407761388914
"0,0",3696,9,7,51,2,1.6066279482477375,0.3828101841156635
"0,1",22,9,7,76,17,6.230044651761119,3.112013654991
"0,1",54,9,7,92,13,5.800695977015378,2.5282137305686008
"0,1",57,9,7,80,16,6.056051145644499,2.96075574586919
"0,1",153,9,7,74,24,5.92567835571541,3.7800890774285842
"0,1",154,9,7,88,13,5.314634174529178,2.3202268247441253
"0,1",172,9,7,81,6,4.761189697506301,1.1894318701713502
"0,1",176,9,7,68,15,4.777373622740555,2.571116889747696
"0,1",183,9,7,79,29,6.134794971517838,4.171402614147847
"0,1",226,9,7,72,15,4.760034828106069,2.8080047056155264
"0,1",227,9,7,81,18,5.688228197168962,3.63539353037918
"0,1",247,9,7,83,16,5.663231199602052,3.233720354011891
"0,1",280,9,7,71,22,5.798325335928362,3.5242816746917724
"0,1",282,9,7,76,21,5.293039832188002,3.1246339270398473
"0,1",285,9,7,72,11,4.993023968561975,2.2334426456747543
"0,1",304,9,7,55,8,4.611457906294947,2.051662616636294
"0,1",313,9,7,70,27,5.308675699062453,3.994151818656946
"0,1",334,9,7,86,29,5.881929396516549,4.074379586135598
"0,1",364,9,7,72,10,5.597691345944311,2.606117665942024
"0,1",374,9,7,68,10,4.573601600842549,2.2835654753645267
"0,1",389,9,7,75,18,5.535934131211589,3.321658910271505
"0,1",409,9,7,88,20,6.03524570302537,3.348342219228847
"0,1",424,9,7,78,20,5.634958441023731,3.501646781258745
"0,1",428,9,7,78,42,5.62429371019705,4.382278807988139
"0,1",441,9,7,70,24,5.281956984737737,3.8017115067588754
"0,1",487,9,7,91,15,6.741095483664133,3.0976495163190356
"0,1",525,9,7,93,23,6.409221777918051,3.7208598676322038
"0,1",550,9,7,79,32,5.149213741244198,3.824454387864976
"0,1",600,9,7,58,25,5.288391965515643,3.727283366181171
"0,1",744,9,7,66,10,4.86681044485913,1.9208922378986744
"0,1",930,9,7,98,37,5.758936688988162,4.352153258490587
"0,1",1027,9,7,68,21,6.100885786652316,3.482646604823247
"0,1",1061,9,7,84,11,5.6665689658447755,2.4523509893275524
"0,1",1116,9,7,75,11,5.259724155600053,2.5643280887423128
"0,1",1122,9,7,75,9,4.970143848333338,2.426107518885947
"0,1",1138,9,7,59,9,5.0129566841751565,2.057243090873827
"0,1",1250,9,7,77,15,5.268904376209914,2.795440347399819
"0,1",1284,9,7,66,25,5.496716016545818,3.7300673636659143
"0,1",1292,9,7,83,11,5.381286726066826,2.2448060431744454
"0,1",1316,9,7,81,14,5.571944607146899,2.399974368695633
"0,1",1401,9,7,73,11,5.171863665963716,2.2002306684147883
"0,1",1441,9,7,67,17,5.384587914130298,2.914242690222683
"0,1",1459,9,7,85,12,5.771159519468697,2.529925468431233
"0,1",1500,9,7,64,14,5.52347755549311,2.722325712632374
"0,1",1555,9,7,76,17,5.949791204630672,3.0965521375120817
"0,1",1610,9,7,89,23,5.980603017819139,3.8418785453734743
"0,1",1622,9,7,97,9,5.632731006612059,1.926049198038339
"0,1",1632,9,7,83,24,5.210863168753867,3.3805218118077054
"0,1",1643,9,7,77,24,5.5072480290538826,3.5595877751218072
"0,1",1695,9,7,88,26,5.742164813674791,3.4379813108917205
"0,1",1732,9,7,77,4,5.237167910245732,0.9209676805761958
"0,1",1733,9,7,77,29,5.8976793799286185,4.233596246456251
"0,1",1740,9,7,81,9,5.3789613943985355,1.9442518716086525
"0,1",1748,9,7,87,27,5.550736241089723,3.578671493420975
"0,1",1794,9,7,80,12,5.006021748710072,2.8069420177419078
"0,1",1811,9,7,83,22,5.477817979050684,3.181540374436803
"0,1",1826,9,7,78,3,4.774443370315283,1.5179155662559756
"0,1",1855,9,7,76,11,5.227417148295268,2.4509929411443454
"0,1",1875,9,7,101,9,6.911826727575991,2.71532594763913
"0,1",1878,9,7,78,13,5.1911808217130755,2.587183386955654
"0,1",1895,9,7,73,11,4.865208104889566,2.643710300363702
"0,1",1905,9,7,72,9,4.436043001217472,2.3668088070771534
"0,1",1937,9,7,62,18,4.864052638882289,3.2674904217588834
"0,1",2033,9,7,80,11,4.599633905496235,2.392385074295933
"0,1",2041,9,7,76,30,5.525602915673487,4.155643550396813
"0,1",2119,9,7,79,21,5.321645208748606,3.12524662617735
"0,1",2141,9,7,67,17,4.949087970690947,3.1793136635146824
"0,1",2199,9,7,84,16,5.201083789698678,2.7593105469207933
"0,1",2247,9,7,87,21,5.51132767988611,3.1846203851179387
"0,1",2312,9,7,89,17,5.87807426088954,2.9426323194242703
"0,1",2321,9,7,85,25,5.826628870836217,3.4809814469356244
"0,1",2331,9,7,79,27,5.142674883718677,3.0187597484843987
"0,1",2364,9,7,80,10,5.135792337831798,2.3663604266022125
"0,1",2434,9,7,77,13,5.727231806024485,3.1387667925612686
"0,1",2438,9,7,65,15,5.290264392936724,2.696126202785329
"0,1",2453,9,7,93,17,5.921134901659035,3.3815452289349266
"0,1",2562,9,7,74,35,5.039285877286391,4.24103641225322
"0,1",2595,9,7,82,21,5.768763411308832,3.118182220685549
"0,1",2633,9,7,103,24,5.7787224555253625,3.7278444573703435
"0,1",2649,9,7,74,17,5.3862770080723985,3.1191265449947503
"0,1",2696,9,7,87,12,5.126345248749932,2.1485257769515584
"0,1",2712,9,7,70,11,4.627783304783436,2.376823244396159
"0,1",2728,9,7,92,7,5.875436456666389,1.6412549469371993
"0,1",2764,9,7,68,6,3.378885975354642,0.9248502273875528
"0,1",2797,9,7,86,28,5.619161757262983,3.731911906038634
"0,1",2953,9,7,87,15,5.893372684582645,2.5467923904786436
"0,1",2956,9,7,82,10,4.783135502622471,2.2486597315368315
"0,1",2973,9,7,79,19,5.903186635771175,3.3694764845721332
"0,1",2989,9,7,69,15,5.691155444050938,2.8401228103472342
"0,1",2997,9,7,82,19,5.847129837419393,2.8796198860608055
"0,1",3020,9,7,83,24,5.23265704311612,3.474365951078644
"0,1",3063,9,7,105,15,6.655194281076801,2.627980631426756
"0,1",3099,9,7,81,12,6.0844511620907715,2.6128744035986804
"0,1",3104,9,7,76,16,5.931984087741988,2.9208289628229447
"0,1",3193,9,7,75,13,5.6440310510476746,2.9090295465549536
"0,1",3227,9,7,106,21,7.750815462300857,3.597213668181006
"0,1",3232,9,7,79,19,5.259852803895436,2.9227580155619655
"0,1",3257,9,7,83,23,5.31701077805891,3.3318797291913516
"0,1",3277,9,7,79,7,5.02078111288153,1.871677242916954
"0,1",3284,9,7,78,17,6.199743269603713,3.0962516560464146
"0,1",3292,9,7,85,18,5.542387778181623,3.4334828244853854
"0,1",3296,9,7,80,10,5.357464152500576,2.5894441621358983
"0,1",3311,9,7,92,10,6.6012010604294815,2.5703930468364007
"0,1",3322,9,7,83,15,5.19226645225262,2.806418742662889
"0,1",3371,9,7,99,10,6.061551514804458,2.5759034801301386
"0,1",3374,9,7,83,28,5.509909984325607,3.8943447201926573
"0,1",3382,9,7,106,12,5.568735154992682,2.375279582483602
"0,1",3414,9,7,82,26,5.576433358029108,3.4997094403477127
"0,1",3447,9,7,74,19,5.6305791674446075,3.020196021146886
"0,1",3465,9,7,79,30,5.6593371419109815,3.722192554984
"0,1",3481,9,7,82,23,5.756160132365571,3.392535397671207
"0,1",3508,9,7,65,16,4.884840692285085,2.992105465598195
"0,1",3511,9,7,71,18,6.181545378622878,3.3212699821758114
"0,1",3519,9,7,68,18,4.650694366763004,2.998225798577241
"0,1",3533,9,7,82,25,5.878063795751804,3.471046829123081
"0,1",3621,9,7,72,19,5.69165398006898,3.3541449507489043
"0,1",3696,9,7,51,4,4.69136650095576,1.2058871353324583
"0,1",3704,9,7,94,28,5.44602539639908,3.2863681019945097
"0,1",3745,9,7,71,41,5.852972378147857,4.59080370545867
"0,1",3781,9,7,88,27,5.937914072248921,3.862110030406507
"0,1",3784,9,7,99,21,5.585221065305076,2.8157873158996565
"0,1",3785,9,7,78,18,5.767678305301768,3.304828525076827
"0,1",3786,9,7,92,9,5.532138112461396,2.049802833702544
"0,1",3787,9,7,76,24,5.68987174924671,3.3305363120832876
"0,1",3834,9,7,75,19,5.432943780658745,2.7831591088445116
"0,1",3867,9,7,89,20,6.420621094589852,3.391381527622295
"0,1",3874,9,7,80,16,4.585543034492661,2.970825720138877
"0,1",3987,9,7,85,24,5.630592823838907,3.297094826434647
"0,1",3991,9,7,74,16,5.249558301479328,2.5869456085699496
"0,1",4025,9,7,78,17,5.525529161136774,2.8851180547643023
"0,1",4050,9,7,91,6,4.596699081429344,1.7093046581741884
"0,1",4085,9,7,91,17,5.814304438322732,2.790898041857878
"0,1",4092,9,7,69,12,4.828565838677056,2.266893943419335
"0,1",4098,9,7,88,27,5.377371529611288,3.6010870245738857
"0,1",4118,9,7,71,19,4.703875389028648,2.9361578097205943
"0,1",4122,9,7,76,1,4.918299046750221,0.8745098039215686
"0,1",4127,9,7,83,22,5.935459619268303,3.414026746176179
"0,1",4209,9,7,65,19,5.005866608271515,2.877814220317041
"0,1",4277,9,7,90,21,6.047690768332432,3.4932438774568064
"0,1",4368,9,7,89,26,5.628201084120133,3.4966123001920977
"0,1",4378,9,7,67,11,4.562977234840728,2.1048487623075487
"0,1",4503,9,7,70,12,4.7460394463972735,2.519634546284072
"0,1",4523,9,7,65,11,5.132148337588827,2.880679786490555
"0,1",4555,9,7,71,19,5.228671731311668,3.280262646436105
"0,1",4663,9,7,59,8,4.791105754241662,1.9732739477955987
"0,1",4678,9,7,96,17,5.31941812140452,2.6508237568297828
"0,1",4689,9,7,75,7,5.237647998402631,2.2414637937038373
"0,1",4690,9,7,61,11,4.4367657619891245,2.438563054990411
"0,1",4720,9,7,69,16,4.323962896769732,2.5863629591380604
"0,1",4747,9,7,84,27,5.536809124976975,3.74020211753939
"0,1",4771,9,7,82,17,5.087031857383196,2.6872561538293542
"0,1",4811,9,7,78,29,5.67217182888881,4.056227264740209
"0,1",4895,9,7,96,39,5.706111443416655,4.130599609428422
