epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,0",4,9,4,80,15,5.054416685205292,2.5922933131301904
"0,0",22,9,4,70,8,4.653279529603056,2.2711435536174336
"0,0",45,9,4,86,29,5.15238006913098,3.6202896984856294
"0,0",54,9,4,90,6,5.636793502004205,1.7135908772903745
"0,0",57,9,4,79,24,5.336557560587398,3.132727124847347
"0,0",133,9,4,64,35,4.40189920914181,3.3291808044790776
"0,0",154,9,4,84,17,5.155298353631513,3.1520630910728618
"0,0",172,9,4,79,9,4.906042222438637,1.9309853299502022
"0,0",183,9,4,78,20,5.96734030593173,3.3248727691718245
"0,0",226,9,4,73,17,4.062302194042773,2.729499097092793
"0,0",264,9,4,75,16,4.452032353877186,2.792256001764978
"0,0",280,9,4,73,19,5.16814690259155,2.4390454514708493
"0,0",282,9,4,72,24,5.158739686755801,3.371386028386978
"0,0",313,9,4,69,21,4.659706458884303,2.980575329768475
"0,0",344,9,4,62,11,3.8792263108090115,1.8957002279090909
"0,0",383,9,4,88,23,5.449101100788353,2.9821563406083915
"0,0",389,9,4,74,17,4.749323997304516,2.8437484130148385
"0,0",409,9,4,86,13,4.9994832489600425,2.099966129969809
"0,0",423,9,4,80,24,4.743876037755592,2.931804676654476
"0,0",482,9,4,67,3,4.479044290326869,1.1950622491383651
"0,0",525,9,4,92,20,5.702076757997438,3.145806971100309
"0,0",566,9,4,70,9,4.75347502340704,2.0340054101349594
"0,0",580,9,4,76,16,4.725333981634038,2.362435094787947
"0,0",600,9,4,57,14,4.822904470914104,2.7172395925755626
"0,0",621,9,4,84,17,5.894126779114421,2.8510424245483255
"0,0",626,9,4,102,10,5.902580906774171,2.094598608203648
"0,0",744,9,4,65,14,5.167069597712495,2.599544513972213
"0,0",764,9,4,86,29,5.221795036803164,3.5572886010928073
"0,0",788,9,4,83,11,5.015371987271092,2.242609289299439
"0,0",812,9,4,78,19,5.171523185377901,2.8734583316179814
"0,0",822,9,4,64,12,4.559543270192381,2.420510207686236
"0,0",900,9,4,63,3,4.37673764031665,1.4897470943850697
"0,0",932,9,4,76,14,4.731229124371086,2.616156585286696
"0,0",940,9,4,84,28,4.970827623117365,3.2474613750659413
"0,0",1027,9,4,68,5,4.684218106526608,1.4583068872210736
"0,0",1036,9,4,83,10,5.606795459518302,2.6153481863991836
"0,0",1112,9,4,79,20,4.8251902130465245,3.193777591161757
"0,0",1116,9,4,76,5,5.355541995480894,1.952689171865901
"0,0",1122,9,4,75,17,4.912309077109294,2.4203132413144948
"0,0",1161,9,4,88,26,5.54925933106519,3.3461230988096573
"0,0",1169,9,4,88,14,5.326687035225725,2.1318694516100622
"0,0",1173,9,4,76,18,5.7011138352025315,3.075750049964683
"0,0",1284,9,4,62,10,4.939637170754598,2.1954235718298762
"0,0",1286,9,4,72,25,4.230318428003595,2.8607245085068405
"0,0",1307,9,4,74,17,5.22728623072689,2.8911616765690424
"0,0",1316,9,4,78,21,5.227137657379655,3.041605638420168
"0,0",1396,9,4,70,18,4.127008965200657,2.6210252124250215
"0,0",1421,9,4,73,12,5.311922130861558,2.359207342496718
"0,0",1426,9,4,65,11,4.679543940160117,2.2169248663699825
"0,0",1441,9,4,67,16,5.058840249250376,2.8040696519240056
"0,0",1462,9,4,73,20,4.714131658465715,2.9765041719668823
"0,0",1522,9,4,93,21,6.421138437918008,4.007292468213142
"0,0",1552,9,4,64,1,4.458799386003926,0.984313725490196
"0,0",1555,9,4,79,20,5.559484347069039,3.147258560639749
"0,0",1585,9,4,68,14,5.076324795882833,2.655321888763934
"0,0",1612,9,4,63,4,4.6461867304467175,1.3251594900130133
"0,0",1620,9,4,87,25,5.268774489508874,3.5288735973141394
"0,0",1695,9,4,89,31,4.857429099310155,3.5934773666707693
"0,0",1728,9,4,66,24,4.527521887368383,3.067030217656311
"0,0",1733,9,4,77,25,5.225756164367712,3.397658465028923
"0,0",1736,9,4,63,15,4.349113314289542,2.3540324266878168
"0,0",1850,9,4,56,11,4.69529855573524,2.3990706902580126
"0,0",1875,9,4,100,21,5.634767396618481,3.0900592186275566
"0,0",1895,9,4,73,24,4.939842645992529,3.550085421155519
"0,0",1903,9,4,76,23,5.091834836964021,3.435952126076181
"0,0",1940,9,4,72,1,4.9200950844611135,0.07843137254901966
"0,0",1949,9,4,74,20,4.734179627707935,3.019264049692996
"0,0",1950,9,4,76,5,5.066303938937305,1.425289248721854
"0,0",1962,9,4,68,8,4.823406661916522,1.87198533760035
"0,0",1968,9,4,62,26,4.3091580097261915,3.2291659132342763
"0,0",1984,9,4,80,18,4.920445149480925,3.072490833689581
"0,0",2006,9,4,70,25,4.447527381339686,2.6794101504482772
"0,0",2033,9,4,79,23,4.724982480250845,2.95403463857576
"0,0",2041,9,4,71,13,4.496401226622551,2.5128382393056206
"0,0",2216,9,4,74,19,5.1242988849109175,3.321184319272813
"0,0",2274,9,4,84,17,5.427911405155967,2.9531338634630986
"0,0",2312,9,4,85,15,5.676880678742214,2.7987556964968534
"0,0",2321,9,4,84,22,5.615795814464571,3.2619201445780366
"0,0",2398,9,4,66,10,4.937563260317255,2.0975333823061084
"0,0",2438,9,4,63,9,4.6659811656681445,2.228855536178467
"0,0",2514,9,4,69,14,4.4033034329518035,2.1861399765166594
"0,0",2600,9,4,59,4,4.244746170265164,0.9849775122970436
"0,0",2643,9,4,85,23,5.043937667095271,3.20389756872956
"0,0",2649,9,4,75,17,5.080726258680724,2.9633049911523175
