epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,1",4,9,4,588,6,4.991821069063276,1.7488085689965531
"0,1",19,9,4,611,17,4.511856310477711,2.129177035414231
"0,1",22,9,4,585,16,4.457914612380164,2.0804171054296776
"0,1",33,9,4,640,50,4.489028018293003,2.702182750779123
"0,1",43,9,4,557,29,4.08553679690654,2.2925317125855216
"0,1",45,9,4,602,41,4.9914559833304715,2.7195675527501706
"0,1",48,9,4,571,49,4.688535019654511,3.3952586974268844
"0,1",54,9,4,599,5,4.941985616910951,1.4957584526627399
"0,1",57,9,4,599,11,4.43513635058598,2.149470397832277
"0,1",87,9,4,615,17,5.191601474946203,2.9189829326350973
"0,1",110,9,4,593,19,5.049561364424367,2.312276049818699
"0,1",116,9,4,589,15,4.6863237342562005,2.227668451134834
"0,1",133,9,4,571,41,4.035604706125022,2.1636932840518273
"0,1",153,9,4,585,6,4.115095381173482,1.6274037318915042
"0,1",154,9,4,592,21,5.133941455014269,2.098753772398025
"0,1",162,9,4,572,9,4.220784878477972,2.007678455256248
"0,1",167,9,4,621,17,4.937223753581136,2.826626841355103
"0,1",170,9,4,592,43,4.914503169919732,2.7346383358943505
"0,1",172,9,4,596,12,4.661941915355159,1.5766364169928107
"0,1",176,9,4,578,8,4.323075428568404,1.8466383102349453
"0,1",183,9,4,589,15,5.388426517142278,2.806218721702402
"0,1",195,9,4,596,33,4.661748932985007,2.7205343573538054
"0,1",226,9,4,573,6,4.410595051921434,2.1116254255232536
"0,1",227,9,4,558,14,4.154749740431212,2.1355200730301025
"0,1",247,9,4,571,6,3.82686631664335,1.6198641965852263
"0,1",264,9,4,582,5,5.0496040019689925,1.1096445530968952
"0,1",267,9,4,565,28,4.166147603193571,2.4422841805274094
"0,1",280,9,4,588,10,4.26537970786747,1.679818924351142
"0,1",282,9,4,593,11,5.12350952623652,2.415877252445795
"0,1",285,9,4,548,6,3.9378544188514217,1.9065035701853708
"0,1",304,9,4,558,15,4.227287275378103,1.7242910271553162
"0,1",313,9,4,569,15,4.081365837225362,2.0215562655334174
"0,1",319,9,4,579,11,4.3768184554979594,2.1370390248952904
"0,1",322,9,4,593,32,4.817349779746424,2.88699106621034
"0,1",334,9,4,573,27,5.0727532796516766,2.800779811220787
"0,1",344,9,4,579,5,4.78718011209162,1.6156862745098037
"0,1",346,9,4,617,72,5.129797011376919,3.8615624744822017
"0,1",350,9,4,577,32,4.249343075176419,2.43939851783111
"0,1",362,9,4,571,11,4.213106369720995,1.8288600138894422
"0,1",364,9,4,571,17,4.099729457226769,1.9637741910497997
"0,1",374,9,4,584,8,3.8421207138976614,1.5947819564624528
"0,1",383,9,4,602,13,4.813290583764126,2.1437605609210544
"0,1",389,9,4,572,22,4.291307165153505,2.23269542784281
"0,1",409,9,4,592,6,4.323468498081413,1.612155861127891
"0,1",419,9,4,581,14,4.298624190905798,1.9481396206498032
"0,1",423,9,4,572,13,4.140325967327297,2.014739993032168
"0,1",424,9,4,611,7,4.920029444496996,1.78010708610055
"0,1",428,9,4,586,15,4.458478611178484,2.488855591033371
"0,1",434,9,4,617,22,4.902183524351226,2.286476296883296
"0,1",441,9,4,562,22,3.8633621483859018,1.914966649913429
"0,1",460,9,4,609,23,4.9403018211252965,2.6725540546325193
"0,1",471,9,4,601,15,4.391561584310179,2.293121955871137
"0,1",482,9,4,566,2,4.127830544701055,0.949149237622166
"0,1",487,9,4,673,8,4.786617895803947,2.0806055960440673
"0,1",501,9,4,689,9,4.8131100600958545,2.0754103090204015
"0,1",520,9,4,571,6,4.477754833690024,1.9620701666137934
"0,1",525,9,4,651,12,4.936178611526373,2.2393873770928545
"0,1",529,9,4,636,18,4.609476556544833,2.041544673049527
"0,1",550,9,4,588,30,4.321145134226528,2.0972620880689945
"0,1",566,9,4,572,6,4.189114617246959,1.8455178618460797
"0,1",580,9,4,584,11,4.639331707564189,1.8945479152432734
"0,1",583,9,4,647,45,4.582642812615881,2.1746574323550103
"0,1",589,9,4,610,10,4.673929099342697,2.0935374095162986
"0,1",595,9,4,638,23,4.854830687810326,2.2441071535402557
"0,1",600,9,4,564,18,4.350746664630381,1.8228292984500678
"0,1",601,9,4,651,13,4.852251485948683,1.9776762584695478
"0,1",621,9,4,618,16,4.657271808659107,1.921364534979855
"0,1",626,9,4,697,10,5.736092788365589,2.0303161762324047
