epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,0",4,9,4,80,16,5.054416685205292,2.809931855385608
"0,0",22,9,4,70,9,4.653279529603056,2.200939997009107
"0,0",45,9,4,86,30,5.15238006913098,3.5661680816557895
"0,0",54,9,4,90,4,5.636793502004205,1.735310734383718
"0,0",57,9,4,79,21,5.336557560587398,2.9654320098424236
"0,0",133,9,4,64,29,4.40189920914181,3.2672103683305376
"0,0",154,9,4,84,22,5.155298353631513,3.234336162395653
"0,0",172,9,4,79,18,4.906042222438637,2.446043655692128
"0,0",183,9,4,78,17,5.96734030593173,3.279095063695942
"0,0",226,9,4,73,14,4.062302194042773,2.6954131086385784
"0,0",264,9,4,75,14,4.452032353877186,2.2656792747280745
"0,0",280,9,4,73,12,5.16814690259155,2.639081661952589
"0,0",282,9,4,72,21,5.158739686755801,3.2953219087248913
"0,0",313,9,4,69,21,4.659706458884303,3.118029326669086
"0,0",344,9,4,62,9,3.8792263108090115,1.5868791111300893
"0,0",383,9,4,88,24,5.449101100788353,3.209142073655242
"0,0",389,9,4,74,15,4.749323997304516,2.5435839479500433
"0,0",409,9,4,86,16,4.9994832489600425,2.5418299813282634
"0,0",423,9,4,80,26,4.743876037755592,3.2900885724098967
"0,0",482,9,4,67,3,4.479044290326869,1.257222119861778
"0,0",525,9,4,92,24,5.702076757997438,3.5759244509056898
"0,0",566,9,4,70,11,4.75347502340704,2.2591400921967417
"0,0",580,9,4,76,25,4.725333981634038,2.717044326676641
"0,0",600,9,4,57,12,4.822904470914104,2.555205164618858
"0,0",621,9,4,84,21,5.894126779114421,3.3157830947935314
"0,0",626,9,4,102,14,5.902580906774171,2.4199923424118093
"0,0",744,9,4,65,17,5.167069597712495,2.9693733359849324
"0,0",764,9,4,86,33,5.221795036803164,3.9174919987370957
"0,0",788,9,4,83,9,5.015371987271092,1.8876437083581106
"0,0",812,9,4,78,14,5.171523185377901,2.5761691410485925
"0,0",822,9,4,64,14,4.559543270192381,2.4738012098772213
"0,0",900,9,4,63,3,4.37673764031665,1.1166352489167688
