epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,1",4,9,7,504,21,5.2575863790214585,2.5568296641670876
"0,1",19,9,7,522,24,4.722280253844296,2.6764985992931987
"0,1",22,9,7,548,8,4.9337899972560875,1.6925782766556734
"0,1",33,9,7,513,6,4.467928345282349,1.9075519194138637
"0,1",43,9,7,520,11,4.843773872583208,2.3839492755519065
"0,1",45,9,7,483,20,4.999829293510382,3.0434909840908375
"0,1",48,9,7,619,38,5.032400976915933,2.9781880394733524
"0,1",54,9,7,499,4,4.884152751182728,1.7134921544383563
"0,1",57,9,7,509,30,4.620113824282599,2.8895228949696237
"0,1",87,9,7,500,8,5.1721283035134205,2.2611337586846982
"0,1",110,9,7,531,26,5.395431447761811,3.1339565995247494
"0,1",116,9,7,504,26,4.969483189227256,2.8099044903529737
"0,1",133,9,7,517,15,4.402934954872679,2.4278405718597584
"0,1",153,9,7,528,24,4.260449983724913,2.033551711759086
"0,1",154,9,7,499,13,5.131241803424721,2.1847924282715816
"0,1",162,9,7,550,9,5.25522240755463,2.1586623508423575
"0,1",167,9,7,507,11,5.038522879055742,2.5513805054636856
"0,1",170,9,7,514,18,4.751680736255358,2.4147661858678187
"0,1",172,9,7,501,1,4.421816870558424,0.8313725490196079
"0,1",176,9,7,543,8,4.718329942589403,2.2404893187746406
"0,1",183,9,7,477,19,5.0768231233478405,2.7392542841189838
"0,1",195,9,7,518,17,4.952171085708767,2.6247513201259434
"0,1",226,9,7,541,7,4.971147820146781,1.989236704920894
"0,1",227,9,7,527,8,4.937078911034268,2.0766585113726794
"0,1",247,9,7,535,9,4.773526894840247,1.8074135000517082
"0,1",264,9,7,643,10,5.669664720176643,2.6383997806506665
"0,1",267,9,7,525,5,4.5832434719092685,1.931494969744127
"0,1",280,9,7,529,23,4.7267267115429075,2.5099325947407936
"0,1",282,9,7,634,23,5.307641405149688,2.479079711675217
"0,1",285,9,7,547,6,4.640678999491001,1.931785563483523
"0,1",304,9,7,560,9,4.887984782362037,1.8474917272967246
"0,1",313,9,7,525,5,4.82678512793767,1.7040152053515263
"0,1",319,9,7,504,14,5.21168503457893,2.4495211342229726
"0,1",322,9,7,573,22,5.24833361811277,2.846210644467436
"0,1",334,9,7,563,25,6.028355399251502,2.5967921535344733
"0,1",344,9,7,567,35,5.669967150647977,3.4155602056832017
"0,1",346,9,7,536,31,6.118628629147428,3.833882413912334
"0,1",350,9,7,548,14,5.165421958190007,2.6027076074076825
"0,1",362,9,7,553,8,5.038516774604027,1.9454063639249495
"0,1",364,9,7,588,25,4.895765496842848,2.570841733810132
"0,1",374,9,7,556,17,4.9393367256651,2.189345420846168
"0,1",383,9,7,518,34,5.088017298590621,3.3068498107558213
"0,1",389,9,7,512,11,5.196047354698042,2.4191756057184737
"0,1",409,9,7,518,9,4.994332812904964,2.0530114039339415
"0,1",419,9,7,510,11,4.932335695130442,2.4430019161204926
"0,1",423,9,7,504,7,4.7593870094669075,1.9161548386361171
"0,1",424,9,7,592,12,5.500772725417882,2.8621675485093636
"0,1",428,9,7,560,31,5.395130730732265,3.28486796611167
"0,1",434,9,7,614,16,5.122706536653156,2.281416154356311
"0,1",441,9,7,527,8,4.703728265159929,1.992481060543456
"0,1",460,9,7,555,14,5.196541599778785,2.2909883131479285
"0,1",471,9,7,519,20,4.972719116284159,2.826248690561334
"0,1",482,9,7,547,9,5.494736217994827,2.010143443344776
"0,1",487,9,7,514,13,4.679328678146449,2.2242969937698645
"0,1",501,9,7,524,10,4.793952040124538,1.8836474307083448
"0,1",520,9,7,526,11,5.779458247912989,2.878981621820013
"0,1",525,9,7,496,37,5.019185031212447,3.177733953556335
"0,1",529,9,7,493,14,5.314489489972057,2.428556243672622
"0,1",550,9,7,541,17,5.018552278719499,2.7091199727085287
"0,1",566,9,7,558,24,5.080419022034143,3.0275347951417384
"0,1",580,9,7,522,31,5.0020680075517,3.02020111309702
"0,1",583,9,7,514,12,4.9607409127761235,2.167864986695033
"0,1",589,9,7,520,5,5.246581062102721,2.1318225619412354
"0,1",595,9,7,508,8,4.6461552857034025,2.0599474056659695
"0,1",600,9,7,539,31,4.393935214209088,2.6600957104535823
"0,1",601,9,7,537,8,5.14877767751455,1.966192541523382
"0,1",621,9,7,540,31,5.0421399922704655,3.086436450892505
"0,1",626,9,7,511,54,6.411168647715502,3.9704134553640564
"0,1",631,9,7,526,24,5.323579604717699,2.674527054167818
"0,1",641,9,7,502,6,5.1877995459714015,2.0667113140245568
"0,1",687,9,7,501,27,5.514947009978955,3.622888492677208
"0,1",704,9,7,524,45,6.309875820645943,3.8969975331226685
"0,1",707,9,7,490,14,5.140017218730182,2.807413155816397
"0,1",727,9,7,518,15,5.127943964603533,2.766301861692582
"0,1",741,9,7,521,12,5.0705791365188375,2.446845138985948
"0,1",744,9,7,563,4,4.748282839822326,1.424393407117268
"0,1",755,9,7,506,14,5.380017708344387,2.855087798304039
"0,1",763,9,7,503,18,5.516743937126325,3.2939915942268843
"0,1",764,9,7,552,22,5.365643192971288,3.0994908487883
"0,1",772,9,7,488,18,6.341661494540827,2.518639472108941
"0,1",782,9,7,565,32,5.196868604365701,3.158939762470039
"0,1",788,9,7,550,9,6.617883801139345,2.3625034454570075
"0,1",793,9,7,512,39,4.7806205610637855,2.587798537124324
"0,1",800,9,7,521,19,5.789289983086531,2.804028518459418
"0,1",806,9,7,528,8,5.2250880910660475,2.480710666986897
"0,1",812,9,7,538,40,4.919052555818553,2.9090903411274827
"0,1",822,9,7,557,17,4.364756971672176,2.237975687709184
"0,1",826,9,7,642,13,6.8436754662218275,3.0359223142805862
"0,1",827,9,7,509,16,5.197466333324713,2.7578332043623357
"0,1",864,9,7,560,26,4.422976602921213,2.6046095240514844
"0,1",887,9,7,480,15,5.600818306774277,3.022735838483126
"0,1",900,9,7,589,27,4.456962379086982,2.3074824380361907
"0,1",902,9,7,538,22,5.893294399345316,2.751426878082783
"0,1",929,9,7,514,36,5.687780733572859,3.1204525544477977
"0,1",930,9,7,528,22,5.282304903925863,2.8426314627854934
"0,1",932,9,7,568,17,4.7656192136816395,2.7867788038341725
"0,1",940,9,7,559,23,5.22209837313365,2.6111021947216613
"0,1",974,9,7,610,29,6.825126024611283,3.6602355260437864
"0,1",980,9,7,522,15,5.246468210260731,2.630884499317764
"0,1",1005,9,7,504,26,6.260558018054307,3.4567620907793373
"0,1",1027,9,7,538,17,4.452341503900921,2.219936925649893
"0,1",1036,9,7,500,13,5.045742321099469,2.5137683150737087
"0,1",1038,9,7,563,12,5.503721435061541,2.3301609675221213
"0,1",1056,9,7,559,13,5.157681288947048,2.6326433914321483
"0,1",1061,9,7,510,28,4.639860396420338,2.2175491041281434
"0,1",1066,9,7,508,25,5.181356873851667,2.6453879984678097
"0,1",1083,9,7,521,29,6.27732167386338,3.6546305545951627
"0,1",1103,9,7,507,14,5.423554931674041,2.599083031156385
"0,1",1112,9,7,536,16,5.013930613025449,2.5632183729693954
"0,1",1116,9,7,522,24,5.177290487652876,3.0604570801447157
"0,1",1122,9,7,492,9,4.513376249244391,1.8382245751321469
"0,1",1138,9,7,538,6,4.240176923905506,1.393172785902825
"0,1",1142,9,7,554,37,5.852684659534659,3.7176491271608376
"0,1",1147,9,7,526,50,5.905366745713943,3.758491603170535
"0,1",1161,9,7,511,11,5.094890430297007,2.700563114986176
"0,1",1167,9,7,536,19,5.34055019218507,2.798233638490293
"0,1",1169,9,7,553,37,5.1574934379106585,3.1229773154110627
"0,1",1173,9,7,524,9,4.565066355957436,2.203705243727095
"0,1",1177,9,7,545,27,5.4241432740657975,3.1269610532722143
"0,1",1194,9,7,646,35,5.672715409337952,3.34769455349938
"0,1",1221,9,7,522,9,6.398953441920379,2.3807151636648287
"0,1",1235,9,7,509,16,6.11349029217188,2.978118327660712
"0,1",1250,9,7,511,5,4.756854662715601,1.9949147191395813
"0,1",1256,9,7,586,4,4.876900648822487,1.5569812766652649
"0,1",1272,9,7,534,39,5.6812824605014605,3.2560616880309525
"0,1",1274,9,7,521,30,5.304731553533671,3.280944716304961
"0,1",1282,9,7,559,40,5.563907140508776,3.5360504014180436
"0,1",1284,9,7,560,6,4.216273556904401,1.6327059030750695
"0,1",1286,9,7,554,27,4.728293042335102,2.638901009705262
"0,1",1291,9,7,512,5,5.8314674887111755,1.760596522585528
"0,1",1292,9,7,500,5,5.018107925413296,1.829171116719449
"0,1",1305,9,7,508,16,5.854249205171198,3.001288970817606
"0,1",1307,9,7,505,11,5.441186009530589,2.482312671977682
"0,1",1316,9,7,505,11,5.083443661706648,2.391484958676096
"0,1",1333,9,7,505,16,6.184552446683785,2.993418385929036
"0,1",1352,9,7,613,48,6.910568384855804,4.392927103330851
"0,1",1355,9,7,513,19,5.583512280008642,3.2648984221619752
"0,1",1360,9,7,569,20,5.455274088320448,2.8891370076514473
"0,1",1364,9,7,564,32,7.580124357482156,4.358990673587866
"0,1",1370,9,7,543,21,5.7012149901994755,2.8518325451927993
"0,1",1383,9,7,516,12,5.447686972350012,2.517466855685151
"0,1",1396,9,7,542,12,4.92334004524129,2.3812932364354285
"0,1",1399,9,7,523,12,5.152378576742751,2.716662244107325
"0,1",1401,9,7,541,8,5.968322117360811,2.0527304796649095
"0,1",1410,9,7,564,24,5.5014632285191345,2.6474916131310757
"0,1",1421,9,7,502,7,4.694654907252822,1.6282681624246849
"0,1",1426,9,7,578,5,4.671855740822128,1.8252069028934386
"0,1",1441,9,7,495,7,4.188404197225802,1.9314790455360542
"0,1",1455,9,7,527,6,4.522250514030527,1.7339675886866852
"0,1",1459,9,7,494,24,4.795738528670117,2.2560304081759135
"0,1",1462,9,7,525,13,5.74451178163828,3.1203268788436724
"0,1",1465,9,7,509,17,5.1667838659178305,2.622881598849633
"0,1",1500,9,7,555,23,4.574020211985729,2.6946655834610973
"0,1",1507,9,7,512,28,5.245056624355462,2.8605497894704115
"0,1",1518,9,7,650,13,6.288917282361934,2.9600284712410248
"0,1",1522,9,7,618,9,5.558377752987449,1.3375308783135205
"0,1",1552,9,7,572,19,5.273594205828779,2.8497070814080154
"0,1",1555,9,7,499,9,4.655300047401252,2.152744731921338
"0,1",1560,9,7,569,11,5.6903258049292536,2.549800785276809
"0,1",1569,9,7,482,25,5.576709131435829,2.984019979874833
"0,1",1574,9,7,533,18,6.02564428763619,2.965507205742817
"0,1",1585,9,7,505,20,4.528061932809522,2.1330161240523076
"0,1",1591,9,7,522,27,4.9648545651930105,2.802418354767955
"0,1",1610,9,7,507,26,5.581198183559479,3.2682575040300885
"0,1",1612,9,7,573,21,4.876481231805599,2.486973366245342
"0,1",1620,9,7,612,20,6.163505845380221,2.927673579391384
"0,1",1622,9,7,566,7,6.008655809470052,1.9951883681435296
"0,1",1623,9,7,529,9,5.759522813332138,2.26485442174787
"0,1",1632,9,7,561,18,4.994629949781633,2.705981811187202
"0,1",1643,9,7,525,22,4.849512355735113,2.5748763981936347
"0,1",1659,9,7,525,29,4.945113588630682,2.9458055075696237
"0,1",1683,9,7,533,21,5.545756679412744,2.9611842347749815
"0,1",1684,9,7,521,8,5.595009310187446,2.2274061028343
"0,1",1695,9,7,526,15,5.117284939483502,2.7192367248941514
"0,1",1720,9,7,599,26,4.9226418640759455,3.007702530138897
"0,1",1728,9,7,521,29,4.45147099308833,2.5904714048204855
"0,1",1732,9,7,588,6,4.949954853987733,1.5497392222741795
"0,1",1733,9,7,538,25,4.6025417981220125,2.67236415570553
"0,1",1736,9,7,548,14,4.984392403075369,2.483582386124104
"0,1",1740,9,7,614,4,5.62495948125011,1.5585065653825902
"0,1",1743,9,7,521,27,4.923330674337598,3.044544348231872
"0,1",1748,9,7,540,22,5.2450595563917215,2.2761488347376893
"0,1",1751,9,7,530,17,5.019597120086585,2.805689830476028
"0,1",1757,9,7,527,22,5.377014031258343,2.9905425707317237
"0,1",1794,9,7,517,9,5.298650202066566,2.2933935508845305
"0,1",1811,9,7,509,31,4.655108441494797,2.532128044487355
"0,1",1820,9,7,572,18,6.533962966623842,3.0267981618616364
"0,1",1826,9,7,592,10,5.486351595136038,2.1198064516698993
"0,1",1850,9,7,637,16,4.5873637516472305,2.3154994860828584
"0,1",1855,9,7,535,13,4.999720099816492,2.7931838825005735
"0,1",1875,9,7,559,7,5.891202493587678,2.186052041789437
"0,1",1878,9,7,550,13,4.802556028407966,2.073957448983039
"0,1",1882,9,7,557,10,5.002111049925444,2.1283787621861094
"0,1",1884,9,7,543,19,5.063018476542434,2.8463970494318294
"0,1",1895,9,7,488,5,4.349818699903479,1.6616163390300083
"0,1",1903,9,7,517,14,4.48984500725337,2.3337023929585414
