epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,0",172,9,7,62,1,1.7360284255588465,0.8313725490196079
"0,0",4122,9,7,52,4,1.1463061046271956,0.6070456501585311
"0,1",4,9,7,65,13,5.6502387560853515,3.5200747956123197
"0,1",19,9,7,63,16,4.819159506261408,3.637421379837936
"0,1",22,9,7,67,8,5.194402985522901,2.7032098197307324
"0,1",33,9,7,61,8,4.730709021186703,2.607365428751122
"0,1",43,9,7,63,14,5.062233233035759,3.179555509982666
"0,1",45,9,7,63,17,5.676807535124797,3.9194111712421775
"0,1",54,9,7,65,6,5.051960689185434,2.384697466539606
"0,1",57,9,7,61,9,5.153303774510827,2.974067075767616
"0,1",87,9,7,65,12,5.55782714035862,3.334558021848849
"0,1",110,9,7,70,31,6.289742539025583,5.193039436866324
"0,1",116,9,7,67,14,5.560856217903989,3.430727110165041
"0,1",133,9,7,64,7,5.403056363760523,2.4970817261858005
"0,1",153,9,7,63,7,5.199575589695428,2.3879165246548557
"0,1",154,9,7,67,8,5.316210980822547,2.794048158750653
"0,1",162,9,7,71,7,5.985893965541414,2.4520060599029616
"0,1",167,9,7,59,14,5.491959100680965,3.212298550284985
"0,1",170,9,7,65,22,5.616008042046882,4.183359870697983
"0,1",172,9,7,65,1,4.916137930242946,0.9882352941176471
"0,1",176,9,7,66,6,5.310265858783816,2.270039555773222
"0,1",183,9,7,54,10,5.294795889742405,3.012566274052001
"0,1",195,9,7,62,16,5.515341575561505,3.7644485206149203
"0,1",227,9,7,65,9,5.327913913218444,2.555617403928718
"0,1",247,9,7,64,11,5.4479692628365655,2.594010194445829
"0,1",267,9,7,64,6,5.341225417989994,2.4241638867429205
"0,1",280,9,7,65,13,5.558232496158587,3.55644548647521
"0,1",282,9,7,68,12,5.6459557746228,3.047051252924201
"0,1",285,9,7,64,7,5.360233487199354,2.590827578835109
"0,1",304,9,7,66,6,4.799195754743611,2.14701853306274
"0,1",313,9,7,63,18,5.225700249613266,3.500476158086687
"0,1",319,9,7,60,8,5.37569537180896,2.5835667937817215
"0,1",344,9,7,69,14,6.181729476097108,3.256661466316376
"0,1",350,9,7,70,13,5.979408469404234,2.621491632171863
"0,1",362,9,7,64,12,5.97985982844569,3.043485931106174
"0,1",364,9,7,67,7,5.3235897154711065,2.1725737947196406
"0,1",374,9,7,74,17,6.228839920181729,3.765902587576546
"0,1",383,9,7,63,23,5.65120218367055,4.534013450576822
"0,1",389,9,7,62,14,5.375779764259113,3.146129604432925
"0,1",409,9,7,59,13,5.429832017668683,3.2862019740228248
"0,1",419,9,7,61,11,5.860866641160428,3.054345641408874
"0,1",423,9,7,59,14,5.393634022267998,3.2183776398728483
"0,1",441,9,7,66,11,5.679172034894025,2.969331902844525
"0,1",460,9,7,65,20,5.916060287006252,4.036260102752343
"0,1",471,9,7,61,11,5.182984612041426,2.9007867259371753
"0,1",482,9,7,65,8,5.667267761049633,2.7632842958989134
"0,1",487,9,7,66,8,5.150557541030669,2.752402047650525
"0,1",501,9,7,68,7,5.089608413462051,2.3218998173940686
"0,1",520,9,7,71,8,6.1806795494044175,2.555340579026087
"0,1",525,9,7,62,19,5.096013172069307,4.074434315856986
"0,1",529,9,7,68,13,4.826420303793053,3.195736779525786
"0,1",550,9,7,70,17,5.95438769270853,3.792428564591787
"0,1",566,9,7,68,14,5.957752066726284,3.1123224971736008
"0,1",580,9,7,68,21,5.800376500792164,4.362792244733134
"0,1",583,9,7,67,11,5.155554892680491,3.256739382159159
"0,1",589,9,7,60,15,4.473549071130308,3.0314182073014324
"0,1",595,9,7,65,11,4.770853775964422,3.095218373259348
"0,1",600,9,7,66,11,5.1964128638213465,3.2613944225426863
"0,1",601,9,7,67,10,4.982835590206759,2.951354936819887
"0,1",621,9,7,65,10,5.261501562558967,2.9788876491565737
"0,1",641,9,7,66,7,4.890576584721533,2.516446479364571
"0,1",687,9,7,68,19,5.605288050852138,4.014454851018386
"0,1",704,9,7,68,19,5.6654914311539,3.552746391232454
"0,1",707,9,7,59,9,5.690550116687025,2.8846356173937266
"0,1",727,9,7,65,25,5.521224643919812,4.3716942803026155
"0,1",741,9,7,66,18,5.6735855718461785,4.103122843683522
"0,1",744,9,7,63,5,4.9291996148211314,1.9986577579779803
"0,1",755,9,7,61,16,5.63119776887543,3.644711452039441
"0,1",763,9,7,68,20,5.568175899946852,4.110198678841003
"0,1",772,9,7,69,12,5.535349336058475,3.060783685671514
"0,1",782,9,7,66,13,5.893769313803926,3.155954076995022
"0,1",793,9,7,62,15,5.583301571635804,3.7457201002729263
"0,1",800,9,7,66,15,5.93141500551974,3.612958862433647
"0,1",806,9,7,67,25,5.885494585892422,4.352075518941307
"0,1",812,9,7,68,16,5.584736434761415,3.7624973096844263
"0,1",822,9,7,68,7,5.220749422164149,2.5009156339376624
"0,1",827,9,7,59,15,5.351977216946925,3.4460883329007332
